1,0,0.680375,0.10794,-0.716795,-0.782382,-0.211234,-0.0452059,0.213938,0.997849,0.566198,0.257742,-0.967399,-0.563486,0.59688,-0.270431,-0.514226,0.0258648,0.823295,0.0268018,-0.725537,0.678224,-0.604897,0.904459,0.608353,0.22528,-0.329554,0.83239,-0.686642,-0.407937,0.536459,0.271423,-0.198111,0.275105,-0.444451,0.434594,-0.740419,0.0485743
1,0,-0.012834,-0.295083,0.780465,0.70184,0.94555,0.615449,-0.302214,-0.466668,-0.414966,0.838053,-0.871657,0.0795207,0.542715,-0.860489,-0.959954,-0.249586,0.0534899,0.898654,-0.0845965,0.520497,0.539828,0.0519907,-0.873808,0.0250708,-0.199543,-0.827888,-0.52344,0.335448,0.783059,-0.615572,0.941268,0.0632129,-0.433371,0.326454,0.804416,-0.921439
1,0,-0.124725,-0.668052,0.912936,0.821944,0.86367,-0.119791,0.17728,-0.0350187,0.86162,0.76015,0.314608,-0.56835,0.441905,0.658402,0.717353,0.900505,-0.431413,-0.339326,-0.12088,0.840256,0.477069,-0.542064,0.84794,-0.70468,0.279958,0.786745,-0.203127,0.762124,-0.291903,-0.29928,0.629534,0.282161,0.375723,0.37334,0.368437,-0.136093
1,0,0.239193,-0.166997,0.36889,0.464297,-0.437881,-0.660786,-0.233623,-0.74905,0.572004,0.813608,0.499542,0.586941,-0.385084,-0.793658,-0.262673,-0.671796,-0.105933,-0.747849,-0.411679,0.490143,-0.547787,-0.00911188,-0.535477,-0.85094,-0.624934,0.52095,0.168977,0.900208,-0.447531,0.969503,-0.511175,-0.894941,0.112888,0.870008,-0.69522,0.0431267
1,0,-0.647579,-0.730195,-0.896122,-0.855342,-0.519875,0.0404202,-0.684386,-0.991677,0.595596,-0.843536,0.999987,0.846138,0.465309,-0.860187,-0.591343,0.187784,0.313127,-0.59069,0.779911,-0.639255,0.93481,-0.077159,-0.749063,-0.673737,0.278917,0.639355,0.995598,-0.21662,0.51947,0.146637,-0.891885,0.826053,-0.813039,0.511162,0.74108,0.63939
1,0,-0.281809,0.984457,0.746543,0.660024,0.10497,0.153942,0.662075,0.777897,0.15886,0.755228,0.958868,-0.846011,-0.0948483,0.495619,0.487622,0.299414,0.374775,0.25782,0.806733,-0.503912,-0.80072,-0.929158,0.967191,0.258959,0.0616159,0.495606,0.333761,-0.541726,0.514588,0.666477,-0.00548297,0.40124,-0.39141,0.850753,-0.672064,-0.366266
1,0,-0.342446,0.0922137,-0.130973,-0.390089,-0.537144,0.438537,-0.993537,0.424175,-0.851678,-0.773439,-0.310114,-0.634888,0.266144,-0.0570331,0.196963,0.243646,-0.552687,0.18508,0.666487,-0.918271,0.302264,0.888636,-0.532217,-0.172033,0.021372,-0.0981649,0.350952,0.391968,0.942931,-0.327298,-0.0340995,0.347873,-0.439916,0.695369,-0.0361283,0.27528
1,-4,-0.305768,0.369513,-0.777449,-0.620498,-0.630755,0.306261,-0.276798,0.968726,0.218212,-0.485469,0.153381,-0.992843,0.254316,0.0648819,0.186423,0.654782,0.461459,-0.824713,0.333113,-0.337042,-0.343251,-0.479006,-0.422444,-0.623598,0.480877,0.754768,0.551535,-0.127006,-0.595574,0.37225,-0.423241,0.917274,0.841829,-0.81252,-0.340716,0.837861
1,0,0.529743,-0.592904,-0.674487,0.368357,0.398151,0.587314,-0.452178,0.455101,-0.757714,0.0960841,0.729158,-0.721884,0.371572,-0.405423,-0.0152023,0.206218,-0.232336,0.809865,-0.0726757,-0.0151566,0.548547,0.819286,0.697884,0.676267,0.886103,0.747958,-0.0080452,0.448504,0.832546,-0.00371218,-0.417893,-0.643585,0.723834,0.152399,-0.639158,-0.556069
1,0,-0.00294906,0.636255,-0.784303,-0.469077,-0.757482,-0.00785118,0.294415,0.317493,-0.723523,-0.330057,-0.272803,0.523556,-0.279115,-0.211346,-0.423461,-0.0251462,-0.350386,0.317662,-0.337228,-0.685456,0.863791,0.217766,-0.817703,0.766073,0.816969,-0.482188,-0.145345,0.251331,0.244191,-0.69754,0.868989,0.0354295,0.673656,-0.85491,0.167141,-0.584313
